title,description,images,price
Batería Burdeos 7pzs,"Este distinguido modelo cuenta con 7 piezas, 3 ollas de distintos tamaños con sus respectivas tapas y un sartén. Fabricados en acero inoxidable con terminación satinada. Tapas de vidrio templado con marco de acero y terminación de silicona en los bordes de las asas. En el interior de las ollas incluye una escala de medidas. Compatible con todo tipo de encimeras. Dimensiones 16x7.5cm olla pequeña, 20x10cm olla mediana, 24X13.5cm olla grande, 24X5.5cm sarten. Apto para lavavajillas",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14162-BateriaBurdeosweb_700x_36aedad4-3714-455d-bd81-d3741dc9f10c.webp?v=1684336662,469.00
Batería Sevilla 7 Pzs,"Dale funcionalidad y estilo a tu cocina con la Batería Sevilla de Simple Cook. Con un diseño en acero inoxidable con efecto martillado en exterior, cuenta con tapas de vidrio con asas y manillas de acero inoxidable 304. Esta batería de 7 piezas completará el menaje de tu cocina, conformada por una olla grande de 24*13.5cm con tapa, una mediana de 20*9,5cm con tapa, un sartén pequeño de 16*7.5cm con tapa y un sartén grande de 24*7.5cm con recubrimiento interior antiadherente greblon. Sin dudas un plus en tu cocina.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/15079_AMB_WEB3_700x_e682cdd2-37cf-444f-bbc6-df31134a9c60.webp?v=1684336444,579.00
Taco Cuchillos Lincoln 5 Pzs,"Un indispensable en tu cocina es el Taco de Cuchillos Lincoln de Simple Cook. Con 5 cuchillos de acero inoxidable de 3Cr13 te permitirá crear todas tus recetas. Con un diseño en negro con toque en dorado, no solo le dará funcionalidad a tu cocina, sino, también un toque de diseño especial. En este taco encontraras un Cuchillo Chef de 8°, un Cuchillo de Pan de 8°, un Cuchillo Fileteador de 8°, un Cuchillo Multiusos de 5° y un Cuchillo Pelador de 3,5°.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/15145_AMB_WEB1_700x_e03f283e-9a7e-42cd-bc46-886cd924db84.webp?v=1684336262,289.00
Secaplatos Quarzo Duo Gold,"Una pieza imprescindible para la cocina moderna. Su diseño elegante y su material de plástico inoxidable permitirá que siempre este como nuevo. Esta pieza de alta calidad es resistente y duradera, manteniendo tus platos, cubiertos y copas secas. Viene con una bandeja de acero inoxidable recoge el exceso de agua. Además, el diseño del secaplatos Quarzo Duo Gold se adapta a cualquier cocina, proporcionando un toque de elegancia. ¡Convierte el lavado en un placer!",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14573web1_1_700x_9bcfad56-ee10-4e13-b73b-bb61741601b6.webp?v=1684335855,229.00
Batería Cannes 7 pzs,"La Bateria Cannes 7pzs de Simple Cook cuenta con 7 piezas, 2 ollas de distintos tamaños con sus respectivas tapas, un cazo con su tapa y un sartén. Fabricados en triple capa de material con acero inoxidable, hierro y aluminio con terminación satinada, su estructura no solo le otorga una excelente calidad y resistencia, sino que también mayor eficiencia en la distribución del calor y la cocción. Tapas y asas de acero inoxidable. Compatible con todo tipo de encimeras. Olla de 16 x 7,5 cm con tapa de acero inoxidable, Olla de 20 x 9,5 cm con tapa de acero inoxidable, Sartén de 24 x 7,5 cm con revestimiento antiadherente de 3 capas de Greblon, Olla 24 x 13.5 cm con tapa de acero inoxidable.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14577-web_700x_b5c4302f-eadd-4827-be23-189ac6a806a5.webp?v=1684335558,629.00
Batería Metz 9 pzs,"Prepara tus mejores recetas con la Batería Simple Cook Metz 9pzs. Con su elegante diseño negro mate, su potente tecnología antiadherente y cocción uniforme en sus piezas, esta batería se convertirá en tu mejor aliada. Incluye 1 olla grande con tapa de 24 x 13cm, 1 mediana de 20x10cm igualmente con tapa y una olla arrocera con tapa de 24x7cm; 1 cacerola de 16x7cm con tapa y 1 sartén de 24x4.5cm. Su estructura es de aluminio forjado y revestida interiormente, sus mangos y asas son de acero inoxidable, además de contar con tapas de vidrio templado con salida para el vapor.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14637-4copia_700x_dbcc4619-b970-4f87-b0fb-0eb4769e274d.webp?v=1684335137,639.00
Batería Simplecook Versalles 7 Pzas,"La Batería Versalles 7pzs de SimpleCook cuenta en su interior con GREBLON® un antiadherente ultra seguro y es parte de nuestra nueva línea de alta gama Simple Cook. . Está hecha de aluminio forjado, con asas y manillas de acero inoxidable. Tiene resistencia a altas temperaturas y una alta conductividad térmica lo que te entregará un gran rendimiento",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/14435.jpg?v=1645474375,559.00
Espumador De Leche FDV Venezia Negro,"Revisa nuestro video y aprende a espumar la leche para preparar exquisitos capuccinos, lattes, macchiatos y todas las variedades de café.",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/Espumador-de-leche-Venezia-13337_700x_a3986b56-df6f-4780-ab5c-1526595a8bfb.png?v=1672260357,149.00
Secaplatos Simplecook Titanium,"Nuevo secaplatos Titanium de Simple Cook. Este secaplatos a diferencia de los otros modelos tiene la particularidad de ser extensible; lo cuál permite ubicarlo dentro el lavaplatos apoyándose en sus bordes. Se puede expandir hasta 54 cms, siendo así compatible con todos los lavaplatos sin importar su tamaño. Ideal para cocinas pequeñas en donde no se puede aprovechar al máximo las cubiertas o zonas libres para trabajo. Incluye un posa cubiertos el cuál puedes utilizarlo de manera independiente o apoyarlo por dentro o fuera del secaplatos",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/14233_1.jpg?v=1620149043,129.00
Griferia Fdv Top Pro 3.0 Black,"Para que tu cocina sea el centro de la atención llega la nueva Grifería de FDV Top Pro 3.0 . De imponente color negro y con un diseño que no pasa desapercibido, cuenta con cabezal extensible, modo agua lluvia, es flexible y ultra resistente.",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/griferia_02_700x_136da95b-4b92-481a-b50c-2757a7c5ce68.webp?v=1649362442,559.00
Tostador FDV Diamond,"El Tostador FDV Diamond Black de elegante diseño tipo mosaico en color negro con terminaciones en acero inoxidable le dará el estilo que tanto buscas a tu cocina. Tiene capacidad para 2 rebanadas; función cancelar, con la que podrás retirar el pan para un tostado suave, cuando quieras; función recalentar y apagado automático. Diamond Black de FDV te permitirán preparar el desayuno cómo lo desees. Todo lo que necesitas en tu cocina lo tienes con FDV de Kitchen Center",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/14509_57fbd86f-e467-4da8-9733-ada5c977492d.jpg?v=1645464991,179.00
Hervidor FDV Diamond,"El Hervidor FDV Diamond Black de diseño tipo mosaico en color negro con terminaciones en acero inoxidable le dará el toque que tanto buscas a tu cocina. Tiene una capacidad de 1,7lts. que te permitirá hacer todas las preparaciones que quieras. Todo lo que necesitas en tu cocina lo tienes con FDV de Kitchen Center",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/14508.jpg?v=1645462310,189.00
Roner De Cocina Sous Vide,"Con el Roner FDV Sous Vide podrás convertirte en todo un chef. Crea las mejores preparaciones cocinando al vacío con solo seleccionar la temperatura y tiempo que quieras, podrás mantener el agua a la temperatura indicada y de esta forma lograr resultados de cocción uniforme en tus alimentos. Tus preparaciones de pollo, pescado, carnes quedarán en el punto preciso y sin duda sorprenderás a todos",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/12282.jpg?v=1630693069,399.00
Secaplatos Simple Cook Carbon,"El nuevo secaplatos de aluminio Carbón de Simple Cook cuenta con una superficie multifuncional la cuál permite dejar todo tipo de vajilla; desde platos grandes, pequeños, bowls, vasos, copas etc. Además incluye un posa cubiertos el cuál puedes utilizarlo de manera independiente o sobre el secaplatos en cualquier ubicación.",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/webSKU-142323_700x_2fe22772-b99b-46a2-9329-209450a72ffd.png?v=1672263130,99.00
Waflera FDV Press,"¡Disfruta de los mejores waffles! Hechos con las Waflera Press de FDV esponjosos y con el dorado perfecto para que los disfrutes como tu quieras. Cuenta con 2 placas desmontables intercambiables con las que también podrás preparar crujientes sandwinch, luz de encendido y control de temperatura. Es fácil de lavar, gracias a sus placas desmontables y la puedes guardar de forma horizontal o vertical según más te acomode.",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/wafles3.jpg?v=1641502591,209.00
Licuadora FDV Blaster,"La nueva licuadora FDV Blaster de diseño elegante y de gran practicidad cuenta con un vaso de vidrio de 1.75 litros de capacidad. Consta de un cuerpo y cuchillas de acero inoxidable, posee 3 funciones automáticas y 9 velocidades. Todo lo que necesitas en tu cocina lo tienes con FDV de Kitchen Center.",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/13555.jpg?v=1645459804,369.00
Hervidor De Huevos Fdv Master Egg,"Obtén el punto exacto que buscas en tus preparaciones con huevos. Con el nuevo Hervidor de huevos Master Egg sólo debes usar un poco de agua, incorporar el material dentro del producto y definir el punto que quieres. Este innovador electrodoméstico cuenta con 6 espacios para hacer las mejores preparaciones y 3 niveles de cocción, incluyendo a vapor. Además con su bandeja especial para huevos pochados tus recetas no tendrán límites. El Master Egg es la opción perfecta para una cocina integral y eficiente, brindando el resultado que buscas en un tiempo record.",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/14151_1.jpg?v=1669325763,149.00
Griferia Fdv Retro Black,La Grifería FDV Retro Black transmitirá a tu cocina un toque de elegancia y armonía. Su material de acero inoxidable y terminaciones en bronce la convertirán en una grifería única.,https://cdn.shopify.com/s/files/1/0500/5121/9607/products/12559_4.jpg?v=1620230184,519.00
Grifería Fdv Top Pro 3.0,"Como su nombre lo dice, esta grifería es Pro. No solo por su diseño vanguardista, sino también por su altura, su cómodo sistema de manguera extraíble y modalidad de agua lluvia, que la convierten en una excelente aliada especialmente cuando hay grandes volúmenes de loza que lavar. Si a eso le sumamos su calidad y el aporte decorativo que da a tu cocina... ¡es realmente Pro!",https://cdn.shopify.com/s/files/1/0500/5121/9607/products/12209_11.jpg?v=1654187532,489.00
Picatodo Ariete Vintage Green,El Picatodo Ariete Vintage Green es un producto innovador que ofrece un poderoso rendimiento gracias a su motor de 400w y 4 cuchillas. Disfruta de hasta 600ml de capacidad para una preparación óptima de tus ingredientes favoritos. ¡Eleva tu cocina de forma sencilla con esta versátil herramienta!,https://cdn.shopify.com/s/files/1/0500/5121/9607/files/PICATODOVERDE-100.jpg?v=1684338782,179.00
Picatodo Ariete Vintage Beige,El Picatodo Ariete Vintage Beige es un producto innovador que ofrece un poderoso rendimiento gracias a su motor de 400w y 4 cuchillas. Disfruta de hasta 600ml de capacidad para una preparación óptima de tus ingredientes favoritos. ¡Eleva tu cocina de forma sencilla con esta versátil herramienta!,https://cdn.shopify.com/s/files/1/0500/5121/9607/files/PICATODOB-100.jpg?v=1684340105,179.00
Exprimidor De Jugo Ariete Vintage Green,"El exprimidor de jugo Ariete, hará que tus momentos de preparar jugo sean más fáciles y eficientes. Cuenta con dos conos intercambiables que se adaptan perfectamente a diferentes tamaños de frutas. La potencia de 400W asegura el rendimiento óptimo al extraer el jugo de las frutas,además de ello se destaca por su facilidad de uso y limpieza. Su diseño desmontable permite desarmarlo rápidamente para una limpieza conveniente.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/EXPRIMIDORVERDE-100.jpg?v=1684343301,329.00
Exprimidor De Jugo Ariete Vintage Blue,"El exprimidor de jugo Ariete, hará que tus momentos de preparar jugo sean más fáciles y eficientes. Cuenta con dos conos intercambiables que se adaptan perfectamente a diferentes tamaños de frutas. La potencia de 400W asegura el rendimiento óptimo al extraer el jugo de las frutas,además de ello se destaca por su facilidad de uso y limpieza. Su diseño desmontable permite desarmarlo rápidamente para una limpieza conveniente.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/EXPRIMIDOR-100.jpg?v=1684343563,329.00
Exprimidor De Jugo Ariete Vintage Beige,"El exprimidor de jugo Ariete, hará que tus momentos de preparar jugo sean más fáciles y eficientes. Cuenta con dos conos intercambiables que se adaptan perfectamente a diferentes tamaños de frutas. La potencia de 400W asegura el rendimiento óptimo al extraer el jugo de las frutas,además de ello se destaca por su facilidad de uso y limpieza. Su diseño desmontable permite desarmarlo rápidamente para una limpieza conveniente.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/EXPRIMIDORB-100.jpg?v=1684340745,329.00
Picatodo Ariete Vintage Blue,El Picatodo Ariete Vintage Blue es un producto innovador que ofrece un poderoso rendimiento gracias a su motor de 400w y 4 cuchillas. Disfruta de hasta 600ml de capacidad para una preparación óptima de tus ingredientes favoritos. ¡Eleva tu cocina de forma sencilla con esta versátil herramienta!,https://cdn.shopify.com/s/files/1/0500/5121/9607/files/PICATODO1.jpg?v=1684258610,179.00
Tostador Ariete Moderna Roja,"Revoluciona tus mañanas con el Tostador Moderno de Ariete. Con 6 niveles de dorado, destaca por sus parrillas que te permiten introducir y sacar el pan de manera fácil, pudiendo hacer diversas preparaciones como el clásico aliado de jamón, queso. Cuenta con función de autocentrado, bandeja de migas y función para detener y descongelar. Además, que su elegante diseño le dará un toque de originalidad a tu cocina.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14678_AMB_WEB2_700x_86989a9d-1179-4162-a779-b77cc467be24.webp?v=1684250132,239.00
Tostador Ariete Vintage Beige,"Vuelve a la elegancia y originalidad de los años 50 ́s con el Tostador Vintage de Ariete. Será un must en tu cocina. Cuenta con 6 niveles de dorado, bandeja para migas, palanca para descongelar y detener. Es para dos rebanadas.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/Sintitulo-1_700x_b01a0ef8-46b6-4eab-b8f8-bbeb9f9f2dea.webp?v=1684187177,259.00
Tostador Ariete Vintage Blue,"Vuelve a la elegancia y originalidad de los años 50 ́s con el Tostador Vintage de Ariete. Será un must en tu cocina. Cuenta con 6 niveles de dorado, bandeja para migas, palanca para descongelar y detener. Es para dos rebanadas.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/tostadora2-100.jpg?v=1684186898,259.00
Tostador Ariete Vintage Green,"Vuelve a la elegancia y originalidad de los años 50 ́s con el Tostador Vintage de Ariete. Será un must en tu cocina. Cuenta con 6 niveles de dorado, bandeja para migas, palanca para descongelar y detener. Es para dos rebanadas.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14798_AMB_WEB5_700x_6ed9138f-3589-498b-b148-fd8b03919d40.webp?v=1684186520,259.00
Cafetera Ariete Espresso Vintage Beige,"Vive un momento perfecto con la Cafetera Espresso Vintage de Ariete. Ideal para comenzar las mañanas como corresponde, cuenta con capacidad para 0.9 litros, 15 bares de presión y deposito maxi-cappucciono para que prepares una espuma perfecta para combinar con espresso italiano. Su look retro sin dudas le dará un gran look a tu cocina.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14686_1_700x_63fe5ebc-5865-4a27-ad0a-a2046d9c0485.webp?v=1684533506,749.00
Licuadora Ariete Vintage Beige,"La Licuadora Ariete Vintage Blue se destaca por su fuerza de 1000W y sus 4 velocidades, que ofrecen una variedad de opciones para conseguir los resultados deseados. También cuenta con un recipiente de 1.5 litros, lo que la hace ideal para preparar tanto bebidas como platos. Disfruta de los mejores resultados gracias a esta licuadora.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/licuadora3_1-100.jpg?v=1684188585,339.00
Licuadora Ariete Vintage Blue,"La Licuadora Ariete Vintage Blue se destaca por su fuerza de 1000W y sus 4 velocidades, que ofrecen una variedad de opciones para conseguir los resultados deseados. También cuenta con un recipiente de 1.5 litros, lo que la hace ideal para preparar tanto bebidas como platos. Disfruta de los mejores resultados gracias a esta licuadora.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/licuadora1-100_1.jpg?v=1684184266,339.00
Batidora Ariete Vintage Beige,"Consigue una mezcla perfecta con la Batidora Vintage de Ariete. Con una capacidad de 5,5 litros esta batidora de pedestal incluye accesorios que te permitirán amasar, hasta un 1 kg de masa, batir y mezclar, siendo una aliada de tus mejores recetas. Cuenta con 7 velocidades, cabezal reclinable y 2.400 w de potencia. Su diseño vintage le dará un toque a tu cocina, además puedes elegir entre sus dos elegantes colores, beige o verde.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14802_AMB_WEB3_700x_70da4d67-a377-4bd6-a588-b05c25afe87c.webp?v=1684172810,899.00
Batidora Ariete Vintage Blue,"Consigue una mezcla perfecta con la Batidora Vintage de Ariete. Con una capacidad de 5,5 litros, esta batidora de pedestal incluye accesorios que te permitirán amasar, hasta un 1kg de masa, batir y mezclar, siendo una aliada de tus mejores recetas. Cuenta con 7 velocidades, cabezal reclinable y 2.400 w de potencia. Su diseño vintage le dará un toque a tu cocina, además puedes elegir entre sus dos elegantes colores, beige o verde.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/batidora0-100.jpg?v=1684171684,899.00
Hervidor Ariete Vintage Green,"Vuelve a los gloriosos años 50 ́s con el estilo y elegancia del Hervidor Vintage que Ariete trae para ti. En sus dos perfectos colores verde o beige, será un aliado en tu cocina con su 1,7 litros de capacidad, filtro extraíble y lavable, apagado automático y base inalámbrica 360°",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14805_AMB_WEB2_700x_02b4650e-bda4-4e72-acb3-5fbd971b521c.png?v=1684166314,229.00
Hervidor Ariete Vintage Blue,"Vuelve a los gloriosos años 50 ́s con el estilo y elegancia del Hervidor Vintage que Ariete trae para ti. En sus dos perfectos colores verde o beige, será un aliado en tu cocina con su 1,7 litros de capacidad, filtro extraíble y lavable, apagado automático y base inalámbrica 360°",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/hervidor_1.jpg?v=1684167753,229.00
Hervidor Ariete Vintage Beige,"Vuelve a los gloriosos años 50 ́s con el estilo y elegancia del Hervidor Vintage que Ariete trae para ti. En sus dos perfectos colores verde o beige, será un aliado en tu cocina con su 1,7 litros de capacidad, filtro extraíble y lavable, apagado automático y base inalámbrica 360°",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/14685_AMB_WEB4_700x_171cd515-b672-4978-a12e-a77e5f8bf4b9.webp?v=1684167151,229.00
Cafetera Ariete Espresso Vintage Blue,"La Cafetera Ariete Vintage Blue es ideal para para comenzar tu mañana de la mejor manera. Cuenta con capacidad para 0.9 litros, 15 bares de presión y dispositivo maxi-cappuccino para preparar una espuma perfecta y combinar con un gran espresso italiano. El look retro de la cafetera ariete le dará un gran estilo y diseño a tu cocina.",https://cdn.shopify.com/s/files/1/0500/5121/9607/files/cafeteras_1.jpg?v=1684165205,749.00
