title,description,images,price
ECO TWIST 750 ML,"Mantente hidratado todo el día y evita el uso de botellas desechables, llevando contigo tu botella rellenable Beneficios Puedes beber a través de su boquilla y cerrar sin riesgo a derrames cuando no la estés usando Cómo se puede utilizar el producto Forma ergonómica que te permite sostener con comodidad con una sola mano. Ventajas del producto  cabe perfectamente en el porta vasos del auto Cuidados  No usar en microondas o congelador. Especificaciones  Después de lavar, dejar secar destapada para evitar el olor a humedad.  Capacidad:  750 ml",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/G323O_g_1_996d27aa-a71a-414f-95e3-230d0366d1ee.png?v=1684989058,189.90
Eco Twist 2 L,"Mantente hidratado todo el día y evita el uso de botellas desechables, llevando contigo tu botella rellenable Beneficios Puedes beber a través de su boquilla y cerrar sin riesgo a derrames cuando no la estés usando Cómo se puede utilizar el producto Forma ergonómica que te permite sostener con comodidad con una sola mano. Asi mismo tiene un asa para mayor soporte Ventajas del producto  capacidad para beber la recomendación del agua al día Cuidados   No usar en microondas o congelador. Especificaciones   Después de lavar, dejar secar destapada para evitar el olor a humedad.  Capacidad:  2 L",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/G290W_g_1.png?v=1684893231,289.90
Eco Twist 1.5 L,"Mantente hidratado todo el día y evita el uso de botellas desechables, llevando contigo tu botella rellenable Beneficios Puedes beber a través de su boquilla y cerrar sin riesgo a derrames cuando no la estés usando Cómo se puede utilizar el producto Forma ergonómica que te permite sostener con comodidad con una sola mano. Asi mismo tiene un asa para mayor soporte Ventajas del producto  gran capacidad para beber la recomendación del agua al día Cuidados   No usar en microondas o congelador. Especificaciones   Después de lavar, dejar secar destapada para evitar el olor a humedad.  Capacidad:  1.5 L",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/G402H_g_1.png?v=1684893228,219.90
Lunch System,"Lleva contigo un lunch completo sin derrames todo en un solo recipiente con un sello que jamás perderás Beneficios Ideal para llevar a donde vayas.   Cómo se puede utilizar el producto Para llevar contigo alimentos sin que se mezclen, llevar idealmente alimentos para consumir a temperatura ambiente Ventajas del producto  Cuenta con una tapa que está unida al producto por lo que no la extravías Cuidados  no apto para uso en microondas ni congelador Especificaciones  Dos divisiones para llevar alimentos por separado  Incluye cubiertos",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/H120Z_g_1.png?v=1684893225,199.90
Lunch System,"Lleva contigo un lunch completo sin derrames todo en un solo recipiente con un sello que jamás perderás Beneficios Ideal para llevar a donde vayas.   Cómo se puede utilizar el producto Para llevar contigo alimentos sin que se mezclen, llevar idealmente alimentos para consumir a temperatura ambiente Ventajas del producto  Cuenta con una tapa que está unida al producto por lo que no la extravías Cuidados  no apto para uso en microondas ni congelador Especificaciones  Dos divisiones para llevar alimentos por separado  Incluye cubiertos",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/H120AA_g_1.png?v=1684893223,199.90
Jarrón Universal 3 L,"Almacena diversos productos del hogar o ingredientes  tanto secos como líquidos Beneficios Utilice este lindo recipiente para almacenar ingredientes secos como: papas, galletas, palomitas, dulces, frijoles, arroz, etc. Así como líquidos fríos   Sus sellos se abren y cierran fácilmente. Cómo se puede utilizar el producto Perfecto para uso en la despensa, el refrigerador o cualquier otra área del hogar  Ventajas del producto  Misma base puede utilizarse con cualquiera de los sellos: plano, asa o jarra, dándole asi muchas opciones de uso de acuerdo a tus necesidades   Cuidados  No apto para recetas que impliquen fermentación. El uso de licor o vino puede manchar el producto. No remover el empaque en ningún momento (si llegará a salirse puede colocarse con cuidado con sus dedos, para evitar dañarlo).  Especificaciones  Libre de BPA Capacidad: 3L",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/A476J_g_1.png?v=1684893219,299.90
Eco Twist® 1 L Negro,"Hidratarte a ti y a tu familia ya no será un problema con Tupperware Eco Twist®, una botella hermética para transportar líquidos con capacidad de 1 litro. Beneficios  Cuenta con tapa hermética para evitar derrames o goteos, Agarre fácil, ¡llévala en una sola mano! Ideal para cualquiera de tus actividades, desde la oficina, la escuela o el gym. Libre de BPA  Cuidados  No usar en microondas o congelador. No usar con bebidas calientes, carbonatadas, ni lácteos.  Especificaciones Alto: 27 cm Ancho: 17 cm Largo: 26.4 cm las medidas son por c/uLibre de BPA ¿Cuáles son las ventajas de tener una botella para agua hermética? Las preocupaciones y dolores de cabeza por pensar que cualquier líquido que quieras llevar a la universidad o al trabajo se va a derramar en tu bolso, ya son cosa del pasado gracias al set Eco Twist de Tupperware. Nada mejor que tener la seguridad de llevar tu bebida favorita a cualquier lugar y que esta conserve su sabor, su cantidad y su frescura.  Eso es lo genial de tener una botella para hacer deporte con tapa hermética, y es precisamente la característica más resaltante de este práctico set con el cual también tendrás facilidad para abrirla, material resistente a caídas y agarre seguro por el diseño de la super chida botella Eco Twist.  ¿Qué beneficio me trae una botella libre de BPA? La salud es lo primero. Así que te ofrecemos un producto sin residuos químicos industriales para tu mayor tranquilidad y la de tus pequeños cuando usen su Eco Twist. 100% libre de BPA.  El BPA o bisfenol A es un producto químico con el cual se hacían los botes de fórmula y los biberones de policarbonato. Esta sustancia es dañina para la salud cuando sus ingredientes se pegan a la bebida que está almacenada en él, lo que afecta a largo plazo la salud de cualquier persona, especialmente niños.",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/Tupperware_ecotwist_Negro.jpg?v=1584295391,214.90
Frigofechador Grande #2,"Producto recomendado para congelación, con fechador incluido. Beneficios El fechador en el sello te permite marcar la semana y mes en que congelaste el alimento, para que al momento de consumirlo sepas cuánto tiempo lleva congelado. La marca en el recipiente te indica el nivel máximo de llenado, ya que queda espacio suficiente para que los alimentos se expandan al congelarse, gracias al material flexible con el que están elaborados los frigofechadores, evitando así  que la comida pierda sus características. Podrás identificar fácilmente el contenido, sin necesidad de abrirlos. Cómo se puede utilizar el producto El material con el que están elaborados es flexible, para evitar que la comida pierda sus características. Su material permite identificar fácilmente el contenido, sin necesidad de abrirlos. Ventajas del producto  Su material permite identificar fácilmente el contenido, sin necesidad de abrirlos. Cuidados  No lavar con esponjas abrasivas, no meter al microondas. Especificaciones  Frigofechador Grande #2 cap. 3.1 L",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/C109S_g_1.png?v=1676420484,379.90
Olla 7 L Universal Chef Tupperware ®,"Tu mejor aliada en la cocina. Batería ideal para uso diario o para preparar los platillos más sofisticado Beneficios Hecha de acero inoxidable de grado alimenticio, el cual es especial para el contacto con los alimentos. Todas las piezas tienen una tapa de vidrio templado, que permite ver el interior sin necesidad de destapar.  Cómo se puede utilizar el producto Puedes usar en estufas de gas, vitrocerámica, eléctricas o inducción Ventajas del producto  Su base cuenta con una tecnología tricapa que distribuye de manera uniforme el calor, acelerando el proceso de cocción para que ahorres tiempo y gas. Asas de baquelita con diseño plano las hace muy cómodas para sostener. Además están unidas firmemente a la base.  El diseño de su tapa y el borde del sartén permiten la cocción en efecto lluvia; es decir, se aprovecha la humedad natural de los alimentos, sin necesidad de agregar grasas o aceites. La agarradera en la tapa permite colocar utensilios mientras preparas tus alimentos, para no ensuciar otros espacios en la cocina. Cuidados  Se recomienda no sobrepasar la capacidad señalada al interior de 6  litros, la cual considera el hervor y volumen de los alimentos durante el proceso de cocción. Especificaciones  Permitir que las piezas se enfríen gradualmente antes de lavar. Apilar ocupando poco espacio al almacenar. Para evitar manchas de agua, lavar y secar con una toalla de microfibra Tupperware.",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/SW5065D_g_1_4df23707-0de7-4c57-974b-69d52bdda3ba.png?v=1684353457,2549.90
Set de Peladores Pro de Tupperware,"Pela frutas y verduras con precisión y rapidez gracias al Set de Peladores Pro de Tupperware. Podrás pelar con eficiencia usando este paquete de peladores con navajas intercambiables y diseño 100% ergonómico. El Set de Peladores Pro de Tupperware incluye tres peladores que realizan cortes precisos y al ras en alimentos de diversos tamaños y formas.   Beneficios:  Posee una cabeza vertical que cuenta con dos navajas lisas ideales para el pelado de verduras duras como la papa. Asimismo, cuenta con un orificio para remover las imperfecciones de las verduras. De esta forma la verdura o fruta que peles quedará con una textura lisa. La cabeza horizontal mediana cuenta con una navaja lisa y una dentada, la lisa para alimentos duros y la dentada para frutas y verduras suaves como el jitomate. La preparación que hagas tendrá un toque especial gracias al buen pelado que harás con este set sobre tus alimentos. La cabeza horizontal amplia es ideal para obtener tiras de verdura y decorar tus platillos, así como para sacar rebanadas de queso delgadas para gratinar, pelar vegetales grandes en menos tiempo como jícama, papaya, etc. Tiene un mango anti - resbalante de agarre fácil. Posee colores que te permitirán identificar los peladores rápidamente en la cocina cuando vayas a usarlos.    Cuidados:  Consérvalos en su funda para evitar accidentes con las cuchillas. Lávalos con cuidado sin dañar las hojillas y limpiando cualquier suciedad del mango usando el cepillo para botellas Tupperware. Lava con agua y utiliza jabones suaves, el cloro o componentes químicos pueden deteriorar el producto. Este producto no es apto para frío ni microondas.    Especificaciones:  El set incluye mango, 3 navajas y base. También incluye una base para resguardar los 3 peladores y el mango. Medidas: Alto: 6 cm Ancho: 15.3 cm Largo: 23.5 cm    ¿Cómo puedo aprovechar al máximo el Set de Peladores Pro de Tupperware? Estos utensilios de cocina reducen la carga de trabajo al pelar de manera rápida y fácil las frutas o verduras que usas para cocinar. Disfruta de la comodidad que te brinda el Set de Peladores Pro de Tupperware que incluye tres peladores para pelar fácilmente frutas y verduras de diversos tamaños y formas, sin importar qué tan suave o dura sea su textura, y lo mejor de todo, sin riesgo de cortarte.   ¿Por qué el Set de Peladores Pro de Tupperware es tan eficaz? Su mecánica es sencilla. Este es uno de los utensilios de cocina más prácticos que verás en el mercado. Su armazón y la solidez con la que están instaladas sus navajas garantiza la firmeza que necesitas en cada corte.",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/PELADORES_PRO_PRINICPAL_1.jpg?v=1578438483,469.90
Cuadrilunch Click verde,"Lleva tu lunch de forma segura e higiénica, sin aplastarlo, manteniéndolo fresco y libre de la contaminación de otros olores o sabores Beneficios Podrás llevar sándwiches, donas, bagels, galletas, dulces, golosinas y un sinfín de opciones de alimentos sólidos, perfecto para alimentos en forma cuadrada.  Cómo se puede utilizar el producto Su diseño lo hace ideal para transportar alimentos a cualquier lugar. Evita el uso de bolsas de plástico. Ventajas del producto  Su diseño lo hace ideal para transportar alimentos a cualquier lugar. Evita el uso de bolsas de plástico. Cuidados  lavar con esponja suave Especificaciones  Su tamaño y forma permiten que se guarde con seguridad en mochilas, bolsos, portafolios para tener alimentos sanos siempre a la mano. Material rígido de alta densidad para que sea más resistente. Sistema de cierre que facilita su uso por todos los integrantes de la familia. Incluso lo puedes usar para almacenar juguetes pequeños, lápices de colores, crayolas o demás objetos. Dimensiones 5 cm alto x 14.8 cm ancho x 13.8cm largo",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/H139L_g_1_f7587420-e65b-4850-a9a4-68c1913a053b.png?v=1677636984,114.90
Eco Twist 2 L,"Mantente hidratado todo el día y evita el uso de botellas desechables, llevando contigo tu botella rellenable Beneficios Puedes beber a través de su boquilla y cerrar sin riesgo a derrames cuando no la estés usando Cómo se puede utilizar el producto Forma ergonómica que te permite sostener con comodidad con una sola mano. Asi mismo tiene un asa para mayor soporte Ventajas del producto  capacidad para beber la recomendación del agua al día Cuidados   No usar en microondas o congelador. Especificaciones   Después de lavar, dejar secar destapada para evitar el olor a humedad.  Capacidad:  2 L",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/G290E_g_1_46a60f16-b0ca-40e4-8080-7e9155f2d0ba.png?v=1684522323,289.90
Dispensador de Etiquetas Tupperware ®,"Estuche con etiquetas Beneficios Estuche con etiquetas para pegar en tus recipientes. Cómo se puede utilizar el producto Para rotular tus recipientes del refri, congelador, lunch, alacena, etc Ventajas del producto  Etiquetas adeheribles de gran fijación, con el logotipo de tupperware Cuidados  Especificaciones  Rollo con 207 etiquetas autoadheribles.",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/RG616B_g_1_fa6ee1f9-9dd4-4ad9-a63a-7bf3bab5f98e.png?v=1684370032,79.90
Eco Twist Mini,"Mantente hidratado todo el día y evita el uso de botellas desechables, llevando contigo tu botella rellenable Beneficios Puedes beber a través de su boquilla y cerrar sin riesgo a derrames cuando no la estés usando Cómo se puede utilizar el producto Forma ergonómica que te permite sostener con comodidad con una sola mano. Ventajas del producto  icónica forma de la botella Eco Twist con el tamaño perfecto para los peques de casa Cuidados  No usar en microondas o congelador. Especificaciones  Después de lavar, dejar secar destapada para evitar el olor a humedad.  Capacidad:  310 ml",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/G355AG_g_1_9f753f7c-ce31-42c7-897f-d21a4b1988f4.png?v=1684370206,119.90
Eco Twist 750 ml,"Mantente hidratado todo el día y evita el uso de botellas desechables, llevando contigo tu botella rellenable Beneficios Puedes beber a través de su boquilla y cerrar sin riesgo a derrames cuando no la estés usando Cómo se puede utilizar el producto Forma ergonómica que te permite sostener con comodidad con una sola mano. Ventajas del producto  cabe perfectamente en el porta vasos del auto Cuidados  No usar en microondas o congelador. Especificaciones  Después de lavar, dejar secar destapada para evitar el olor a humedad.  Capacidad:  750 ml",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/G323CW_g_1_5569098d-48c1-471a-8e40-f43c30da2976.png?v=1684370150,189.90
Tarro Premier,"Tarro para disfrutar tus bebidas Beneficios Tarro de gran capacidad para servir bebidas frías, sostén del asa al beber.  Su material te permite incluso congelarlo antes de servir la bebida.  Cómo se puede utilizar el producto Si lo quisieras usas para bebidas calientes siempre sostén del asa para no lastimar tu mano. Ventajas del producto  Material ligero y resistente, no se despostilla como los tarros de vidrio Cuidados  Lavar con esponja suave y agua jabonosa Especificaciones  capacidad 525 ml",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/G952_g_1_cc2bd304-866b-470e-b1f5-1545b533df04.png?v=1684370450,259.90
Modular Millenium C,"Los Modulares Millenium cuentan con un diseño especial y un innovador concepto PEPS (Primeras Entradas, Primeras Salidas) para mejorar el almacenamiento de los alimentos secos y mantener los alimentos frescos hasta el momento de usarse.  Beneficios Cuentan con el concepto PEPS (Primeras Entradas, Primeras Salidas) para mantener los alimentos frescos hasta el momento de usarse. Su recipiente es traslúcido y tiene una ventana transparente para poder ver perfectamente los alimentos y la cantidad que tenemos almacenados. El sello que se encuentra en la base, es muy fácil de colocar y retirar ya que el recipiente se puede apoyar firmemente en una superficie plana al tener la parte superior diseñada para esto. Cómo se puede utilizar el producto Ayuda al almacenamiento de alimentos secos, como frijol, arroz, lentejas, garbanzo, alubias, frutas secas, nueces, almendras y cereales, entre muchos otros. Ventajas del producto  Con su concepto Primeras Entradas – Primeras Salidas, no se corre el riesgo de que los alimentos que se guardaron primero no conserven su frescura, ya que el recipiente se llena al revés, del fondo del recipiente a la parte superior. Cuidados  No lavar con esponjas abrasivas, producto exclusivo para uso en despensa. Especificaciones  Modular Millenium C cap. 1.6 L",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/A211K_g_1_37fbea1a-208b-4251-83ce-92dae6fae66f.png?v=1684370390,184.90
BOTANERO FUTURA,"Recipiente con 6 divisiones  y un compartimiento central, lo cual permite servir en un solo recipiente diferentes tipos de alimentos. Beneficios Puedes colocar el inserto con divisiones sobre la base o usar ésta por separado para servir ahi algún otro alimento Cómo se puede utilizar el producto Las botanas no se mezclan con olores y sabores.  En el compartimento central cabe perfectamente un tazón botanero, de esa manera conserva tus aderezos.    Ventajas del producto  no apto para uso en microondas ni congelador Cuidados  Recipiente con 6 divisiones y un compartimento central Especificaciones  Capacidad:; 2.1 L",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/F38Y_g_1_7bfcb88c-33e6-4658-a73e-4f49c32c806c.png?v=1684370096,394.90
TAZON BLOSSOM 550 ML,"Tazón para refrigerar o servir directo en tu mesa Beneficios Cierre sencillo, tan solo oprime el sello al centro hasta escuchar un clic Cómo se puede utilizar el producto en refrigeración o para servir en la mesa Ventajas del producto  funcional y práctico para refriegrar o servir en tu mesa Cuidados  lavar con esponja suave Especificaciones  Capacidad: 550 ml",https://cdn.shopify.com/s/files/1/0101/8711/2533/files/F510E_g_1_2e3bcadc-5822-4b85-a583-1cc7f09a0872.png?v=1684522503,139.90
Paquete Papá Práctico,"Set completo de lunch Beneficios Paquete integrado por:  Eco Vaso.- para llevar tu bebida fría o caliente e ir bebiendo en el camino  Cuadrilunch: Contenedor rígido para llevar alimentos secos como un sándwich sin que se aplasten. Cómo se puede utilizar el producto Para llevar un lunch completo sin que se aplaste, listo para comer pues son opciones a temperatura ambiente Ventajas del producto  para tener un juego completo para llevar alimentos sin que se aplasten y bebidas tanto frías como calientes Cuidados  Usar cuadrilunch con opciones secas de alimentos como sándwich, donas, bagels, sushi, etc. Especificaciones  Eco Vaso capacidad 490 ml Cuadrilunch 14.7 x 13.6 x 5.3 cm",https://cdn.shopify.com/s/files/1/0101/8711/2533/products/Y1006_g_1_de8da93c-c255-4a33-a5f1-d3088a5877c9.png?v=1684353484,249.90
Espumador Compact,Utensilio ideal para sacar ingredientes sólidos del agua Beneficios Ten ordenados y a la mano tus utensilios en su práctico soporte. Soporte con adhesivo incluido para colocar in necesidad de hacer hoyos en tu pared. Cómo se puede utilizar el producto Material que resiste el calor de tus alimentos. Ventajas del producto  Soporte con adhesivo incluido para colocar in necesidad de hacer hoyos en tu pared. Cuidados  Ten ordenados y a la mano tus utensilios en su práctico soporte Especificaciones  Espumador,https://cdn.shopify.com/s/files/1/0101/8711/2533/products/B318_g_1_7a4a2932-b230-419e-a362-8a70f71d3ef2.png?v=1684353480,164.90
Guarda Ajos,Ideal para conservar cabezas y dientes de ajo Beneficios Su forma te ayuda a identificar fácilmente en tu cocina o alacena el contenido. Cómo se puede utilizar el producto En la despensa pues los ajos deben conservarse en un lugar seco y fresco (sin calor) Ventajas del producto  Por su forma es un producto que podrás lucir en tu cocina Cuidados  Lavar con esponja suave y agua jabonosa Especificaciones  capacidad para hasta 4 cabezas de ajo chicas,https://cdn.shopify.com/s/files/1/0101/8711/2533/files/B119C_g_1_1a5f6c64-d241-4927-bba7-f6fa855a7c76.png?v=1684370002,99.90
